Date,kodex200
2012-03-30,-0.002402059563393201
2012-04-02,0.00829099407625628
2012-04-03,0.014210382485560856
2012-04-04,-0.010730458788834872
2012-04-05,0.002556745850103754
2012-04-06,-0.0012770969838605721
2012-04-09,-0.013050566639225537
2012-04-10,-0.0016665728418844864
2012-04-12,-0.004643735528197792
2012-04-13,0.008712367933475459
2012-04-16,-0.007781894083120123
2012-04-17,-0.0029809439880394313
2012-04-18,0.00910045276048898
2012-04-19,-0.0014801751448972197
2012-04-20,-0.013608013715336122
2012-04-23,-0.0007513009780698426
2012-04-24,-0.005084178383049722
2012-04-25,0.00018857488570405372
2012-04-26,0.003392062270330902
2012-04-27,0.006450338353368564
2012-04-30,0.004716725579861777
2012-05-02,0.007686885277057794
2012-05-03,-0.0018693023387949743
2012-05-04,-0.006382809566872853
2012-05-07,-0.018244221287385447
2012-05-08,0.006689954636868969
2012-05-09,-0.008033428419192384
2012-05-10,-0.0034631217198730327
2012-05-11,-0.01749626579380052
2012-05-14,0.0003920550571077843
2012-05-15,-0.004519113625939643
2012-05-16,-0.033236215660946464
2012-05-17,-0.00040754787304811565
2012-05-18,-0.033550507282585885
2012-05-21,0.010267392413508896
2012-05-22,0.017359711598359303
2012-05-23,-0.011746985510158452
2012-05-24,0.003518068963916114
2012-05-25,0.0049450425021828155
2012-05-29,0.015501257485387615
2012-05-30,-0.006089983215192351
2012-05-31,-0.002038601920675371
2012-06-01,-0.002860615851725812
2012-06-04,-0.025281108950151454
2012-06-05,0.010023664826066241
2012-06-07,0.02543677360509537
2012-06-08,-0.005280111708608906
2012-06-11,0.01715976193915975
2012-06-12,-0.007433451760674709
2012-06-13,0.0036230521961300105
2012-06-14,0.003209795243100858
2012-06-15,-0.005825148875920914
2012-06-18,0.017968631731859697
2012-06-19,0.00039534860702122106
2012-06-20,0.005325775056793172
2012-06-21,-0.008098670270597881
2012-06-22,-0.027955399691628628
2012-06-25,-0.013966076214055326
2012-06-26,-0.004976625206152038
2012-06-27,0.0008315891234285382
2012-06-28,0.0010374072123449523
2012-06-29,0.02033156219839345
2012-07-02,-0.0014240003715720853
2012-07-03,0.007908346488129134
2012-07-04,0.004835939445955711
2012-07-05,-0.0016095160520770207
2012-07-06,-0.010524163516581298
2012-07-09,-0.01166504521889255
2012-07-10,-0.004125371903940115
2012-07-11,-0.0020691884310483797
2012-07-12,-0.0194504088164476
2012-07-13,0.012591735720449632
2012-07-16,0.0029157313661843805
2012-07-17,0.0024921847229440255
2012-07-18,-0.013153969388541726
2012-07-19,0.014812084843928139
2012-07-20,0.001241707783495018
2012-07-23,-0.019211269275629207
2012-07-24,0.0027368395318196678
2012-07-25,-0.012269743221610209
2012-07-26,0.006365005624872821
2012-07-27,0.029181288953278206
2012-07-30,0.009616198234856124
2012-07-31,0.020955777739130484
2012-08-01,0.0005978746940183767
2012-08-02,-0.005996286342342298
2012-08-03,-0.01352337134295884
2012-08-06,0.020515585297781483
2012-08-07,0.0019889831356790823
2012-08-08,0.00909833916439787
2012-08-09,0.021234115050901343
2012-08-10,0.0021175583937193252
2012-08-13,-0.007335961817585791
2012-08-14,0.011750313152105266
2012-08-16,0.0003829827447579425
2012-08-17,-0.006529974096042577
2012-08-20,-0.0011566357638472893
2012-08-21,-0.002123979744602925
2012-08-22,-0.005622075589025608
2012-08-23,0.0036868778746870167
2012-08-24,-0.01266924734875313
2012-08-27,-0.0037339728563134675
2012-08-28,-0.0023655490295075763
2012-08-29,0.005707071664933961
2012-08-30,-0.013234861981264761
2012-08-31,-0.002787785260737172
2012-09-03,0.0033840946413370306
2012-09-04,-0.0033840946413371043
2012-09-05,-0.018921782991282853
2012-09-06,0.004056122168216035
2012-09-07,0.029513566891439726
2012-09-10,-0.0019667814617975784
2012-09-11,-0.004341074418307593
2012-09-12,0.017446495016196155
2012-09-13,0.0007766427668512797
2012-09-14,0.03097170899882295
2012-09-17,-0.003772206663619941
2012-09-18,0.00018930492847070237
2012-09-19,0.002452658267604742
2012-09-20,-0.008516754305572222
2012-09-21,0.0032259234694504636
2012-09-24,0.0003787321055224122
2012-09-25,-0.0036046555749728406
2012-09-26,-0.008974054062184437
2012-09-27,0.007452030591397845
2012-09-28,0.0017118778620932376
2012-10-02,-0.00095029337267284
2012-10-04,-0.0017138850437578574
2012-10-05,0.0007619318767127985
2012-10-08,-0.006878186739091209
2012-10-09,0.0005752224247303028
2012-10-10,-0.01954226343461251
2012-10-11,-0.009028304778108747
2012-10-12,-0.002764411919532279
2012-10-15,-0.003366375045421472
2012-10-16,0.010262641572442428
2012-10-17,0.006458202219327619
2012-10-18,0.005835712821872602
2012-10-19,-0.00798375128483605
2012-10-22,-0.0045066109854822204
2012-10-23,-0.008084306820882726
2012-10-24,-0.008549738908904434
2012-10-25,0.006369082130775166
2012-10-26,-0.01741197886172744
2012-10-29,0.0026210005808681163
2012-10-30,0.002212516377745232
2012-10-31,0.008602665387365267
2012-11-01,-0.01041265982839972
2012-11-02,0.011805888650630949
2012-11-05,-0.005185429346372066
2012-11-06,0.010937881199633034
2012-11-07,0.005325998978979976
2012-11-08,-0.01586397630497509
2012-11-09,-0.005813369536761041
2012-11-12,-0.0006034644550525991
2012-11-13,-0.005648593736896462
2012-11-14,0.004239458722070419
2012-11-15,-0.012568678042830636
2012-11-16,-0.005522792988415507
2012-11-19,0.01060984661076299
2012-11-20,0.008085639862227037
2012-11-21,-0.0030240328059605434
2012-11-22,0.009846082497218498
2012-11-23,0.007172831357126025
2012-11-26,-0.001589467357386216
2012-11-27,0.009893339345838295
2012-11-28,-0.005726228667706621
2012-11-29,0.010636337255483547
2012-11-30,0.0013709948513895528
2012-12-03,0.0013680512538951182
2012-12-04,-0.0027390461052846683
2012-12-05,0.006833840886281215
2012-12-06,0.0023324453009192403
2012-12-07,0.005807278722166482
2012-12-10,0.001542967078449851
2012-12-11,0.003078619553651975
2012-12-12,0.007274076787835645
2012-12-13,0.010813137760762887
2012-12-14,0.003390358457168563
2012-12-17,-0.00982639296088675
2012-12-18,0.004736347484203094
2012-12-20,-0.00018918890962953247
2012-12-21,-0.008924261831618348
2012-12-24,0.003997175555608847
2012-12-26,0.0009496900134887955
2012-12-27,0.00511114990831074
2012-12-28,0.0048973870907158615
2013-01-02,0.019352896817605776
2013-01-03,-0.0035075845279446947
2013-01-04,-0.0061222786340025615
2013-01-07,0.0005582229067947685
2013-01-08,-0.010657372259813187
2013-01-09,-0.0037661491100013473
2013-01-10,0.008828704849681162
2013-01-11,-0.005626388018856887
2013-01-14,0.00506484660871106
2013-01-15,-0.0103450764299351
2013-01-16,-0.007210206159215972
2013-01-17,0.0017121512552256265
2013-01-18,0.003984564539739214
2013-01-21,-0.00018964115777413422
2013-01-22,0.004912098730599506
2013-01-23,-0.007947016423328403
2013-01-24,-0.009160316769746267
2013-01-25,-0.010988142875052483
2013-01-28,-0.0015516580529141158
2013-01-29,0.008505576425044245
2013-01-30,0.0044176477811841575
2013-01-31,-0.0019183976525620568
2013-02-01,-0.0019217985779918251
2013-02-04,-0.0025038724152239926
2013-02-05,-0.008522144146626507
2013-02-06,-0.0011680523685155726
2013-02-07,-0.0001948403272290993
2013-02-08,0.010656127082537053
2013-02-12,-0.0017360773157796617
2013-02-13,0.019689118939915085
2013-02-14,0.0032127924781152548
2013-02-15,-0.002077912990399906
2013-02-18,-0.00037818136133004976
2013-02-19,0.0028333481786605814
2013-02-20,0.021273484251899812
2013-02-21,-0.004627055857469477
2013-02-22,0.00148290765322373
2013-02-25,-0.0038966635869795868
2013-02-26,-0.0044727701297982364
2013-02-27,0.0009328995795586642
2013-02-28,0.009841464202578112
2013-03-04,-0.008722484828860514
2013-03-05,0.0029779609284672744
2013-03-06,-0.0005570697519454924
2013-03-07,-0.007840665075734771
2013-03-08,-0.0005622341419755243
2013-03-11,-0.0013135140227174772
2013-03-12,-0.008484916401828536
2013-03-13,0.0037797672240221184
2013-03-14,0.003201994587797467
2013-03-15,-0.010016385894211298
2013-03-18,-0.008775029113127332
2013-03-19,0.003633611636910806
2013-03-20,-0.008628084187376844
2013-03-21,-0.006762634208199485
2013-03-22,-0.0021345048030920535
2013-03-25,0.016952656463651513
2013-03-26,0.0024799875357541562
2013-03-27,0.007025887008544918
2013-03-28,0.0011344500844617193
2013-03-29,0.003960984705233863
2013-04-01,-0.002827632775385969
2013-04-02,-0.00853175714614182
2013-04-03,-0.0022872553620692467
2013-04-04,-0.012868709160560415
2013-04-05,-0.015782160626081933
2013-04-08,0.0007852653421030253
2013-04-09,-0.0009816536975382365
2013-04-10,0.006461118930048307
2013-04-11,0.008743761905748139
2013-04-12,-0.01933836226155451
2013-04-15,0.002167376024916165
2013-04-16,-0.0025617982594665126
2013-04-17,0.0
2013-04-18,-0.013508630923735563
2013-04-19,0.003394526555209587
2013-04-22,0.008731958925069895
2013-04-23,-0.0027705267133504912
2013-04-24,0.007697762391403878
2013-04-25,0.005490307552153866
2013-04-26,-0.0013697049401368562
2013-04-29,-0.0028457059411868906
2013-04-30,0.012781493325621066
2013-05-02,-0.005485816487549031
2013-05-03,0.00431294589415517
2013-05-06,-0.0035273714900134396
2013-05-07,-0.001768120547292829
2013-05-08,-0.0009841909743066263
2013-05-09,0.014268322671265272
2013-05-10,-0.020587299270820755
2013-05-13,0.003164382241975372
2013-05-14,0.011778932824225761
2013-05-15,0.00019514804000845295
2013-05-16,0.00874200172877975
2013-05-20,0.0
2013-05-21,-0.0005801744001173245
2013-05-22,0.005981333382696376
2013-05-23,-0.01355775294565708
2013-05-24,0.0015585192274290775
2013-05-27,0.004662181657886165
2013-05-28,0.0036755402774264145
2013-05-29,0.007693251553598895
2013-05-30,0.0007665418456562092
2013-05-31,0.0007653895062957864
2013-06-03,-0.0036412544148404567
2013-06-04,-0.001537429280479317
2013-06-05,-0.013747936583408392
2013-06-07,-0.021480675700693
2013-06-10,0.004967508086958998
2013-06-11,-0.0071613247668217824
2013-06-12,-0.008419969346042262
2013-06-13,-0.01378482852986511
2013-06-14,0.0008158879271344374
2013-06-17,-0.0008158879271342919
2013-06-18,0.007928773150563595
2013-06-19,-0.004872193892087318
2013-06-20,-0.024306007851283947
2013-06-21,-0.015337982473590304
2013-06-24,-0.009573345468697817
2013-06-25,-0.00729444453898664
2013-06-26,-0.003019410767040944
2013-06-27,0.029999198195824195
2013-06-28,0.013118214007345046
2013-07-01,-0.0008278445629156976
2013-07-02,-0.0008286324851866634
2013-07-03,-0.018402704699183245
2013-07-04,0.0063118450376864815
2013-07-05,-0.0029406672654353
2013-07-08,-0.009723219974809585
2013-07-09,0.008460489382559763
2013-07-10,-0.007610992631610468
2013-07-11,0.03421286702279115
2013-07-12,-0.006171811775861865
2013-07-15,0.0024729934687746378
2013-07-16,-0.004125161713678315
2013-07-17,0.009667918537802245
2013-07-18,-0.0076033121273795705
2013-07-19,-0.0010317195455261624
2013-07-22,0.0030922748487818815
2013-07-23,0.013900671541774715
2013-07-24,0.003849605260884404
2013-07-25,0.0
2013-07-26,0.0018185312298081018
2013-07-29,-0.003235156760758717
2013-07-30,0.007071659244162506
2013-07-31,-0.002418990513486969
2013-08-01,0.001008772657129763
2013-08-02,0.004826888600437872
2013-08-05,-0.005432089598300155
2013-08-06,-0.009526810369620432
2013-08-07,-0.014359139749256605
2013-08-08,0.00227011097835877
2013-08-09,0.0004123233240835218
2013-08-12,0.0018525447712307793
2013-08-13,0.014294730655261163
2013-08-14,0.007071659244162506
2013-08-16,-0.002418990513486969
2013-08-19,0.0004035716592674322
2013-08-20,-0.0150410957072384
2013-08-21,-0.011948844455709571
2013-08-22,-0.00811569444878438
2013-08-23,0.011839510786629127
2013-08-26,0.01088377222376745
2013-08-27,-0.0014307839464593388
2013-08-28,0.0026556862540017562
2013-08-29,0.014982932788794912
2013-08-30,0.00780711703856363
2013-09-02,-0.0011967949855534123
2013-09-03,0.004183264298881431
2013-09-04,-0.0007952918284687613
2013-09-05,0.011277233396961166
2013-09-06,0.002946381846403735
2013-09-09,0.008788370135416862
2013-09-10,0.011406654533879422
2013-09-11,0.0032626690384156233
2013-09-12,0.001148949120591085
2013-09-13,-0.005373439763665956
2013-09-16,0.011098747886378683
2013-09-17,-0.005151422283141683
2013-09-23,0.0021019980566469067
2013-09-24,-0.0007640226122669841
2013-09-25,-0.006131207180304966
2013-09-26,0.00956406605943568
2013-09-27,0.0011414231263165678
2013-09-30,-0.008402043999925314
2013-10-01,0.0013415911607327288
2013-10-02,0.00019144178083695064
2013-10-04,-0.001533032941569609
2013-10-07,0.0
2013-10-08,0.006117705956768989
2013-10-10,-0.002862780261796297
2013-10-11,0.01705548634043088
2013-10-14,-0.0013163660032995358
2013-10-15,0.008057752852561302
2013-10-16,0.0007466733563958008
2013-10-17,0.005207785036426493
2013-10-18,0.003888594645586663
2013-10-21,0.0011085665964513057
2013-10-22,0.0
2013-10-23,-0.011138145612034661
2013-10-24,0.003168232870107873
2013-10-25,-0.007470911427954387
2013-10-28,0.008586923359133119
2013-10-29,0.0037107666185126533
2013-10-30,0.0038812242877050086
2013-10-31,-0.015054722378636247
2013-11-01,0.002618516188559721
2013-11-04,-0.007687454661602964
2013-11-05,-0.005662536750546545
2013-11-06,0.0007569902968428792
2013-11-07,-0.0075945953528429805
2013-11-08,-0.0072687653173635495
2013-11-11,-0.0005761686118797867
2013-11-12,0.006891365258491515
2013-11-13,-0.018677304750736777
2013-11-14,0.00504031095291624
2013-11-15,0.019912652115871583
2013-11-18,0.0020830094798073456
2013-11-19,0.011474188299416268
2013-11-20,-0.007320677856949142
2013-11-21,-0.01537778766455142
2013-11-22,0.00686367943223095
2013-11-25,0.007760299285840895
2013-11-26,0.0037636523863222196
2013-11-27,0.003749540403040991
2013-11-28,0.007828494867857258
2013-11-29,0.000371191627053158
2013-12-02,-0.007638392480844955
2013-12-03,-0.01166344128013412
2013-12-04,-0.011609019883597537
2013-12-05,-0.0019160790988869626
2013-12-06,0.0
2013-12-09,0.009543985016620805
2013-12-10,-0.0024728310937406797
2013-12-11,-0.010914456180057189
2013-12-12,-0.00019232137785249036
2013-12-13,-0.007926834193111477
2013-12-16,0.000388429353116496
2013-12-17,0.004259374068086348
2013-12-18,0.0057789733137903684
2013-12-19,-0.0011529557935588159
2013-12-20,0.002688636886706667
2013-12-23,0.009923591060352621
2013-12-24,0.002465609907162762
2013-12-26,-0.0015161984527028883
2013-12-27,0.007748471359485859
2013-12-30,0.003757532726463076
2014-01-02,-0.028535172553463696
2014-01-03,-0.009695456490895956
2014-01-06,0.0029182905673465825
2014-01-07,0.0029103705473636147
2014-01-08,0.0
2014-01-09,-0.005244666068201583
2014-01-10,-0.00821263430398052
2014-01-13,0.006458473738847204
2014-01-14,-0.0013666377721203297
2014-01-15,0.0029257880521420757
2014-01-16,0.004664157472372624
2014-01-17,-0.009349305128133355
2014-01-20,0.006047986818083916
2014-01-21,0.007943632567175682
2014-01-22,-0.0015450764409350606
2014-01-23,-0.010296442472616072
2014-01-24,-0.00450151037219601
2014-01-27,-0.012037423791884853
2014-01-28,0.0025775605154711636
2014-01-29,0.011028051958523969
2014-02-03,-0.013010411021537192
2014-02-04,-0.019231054039441458
2014-02-05,0.0044397942272981035
2014-02-06,0.007822579578347227
2014-02-07,0.008554608956846226
2014-02-10,0.000396430339963014
2014-02-11,0.0037553601207178273
2014-02-12,0.0025611158878126594
2014-02-13,-0.007306969361199914
2014-02-14,0.011822620036119459
2014-02-17,0.0017614662614207877
2014-02-18,-0.0003912757862233938
2014-02-19,-0.004902555380069238
2014-02-20,-0.005716679648246736
2014-02-21,0.01549825550769841
2014-02-24,-0.003510704857510286
2014-02-25,0.008365464405455368
2014-02-26,0.00405999939691066
2014-02-27,0.001541921373415881
2014-02-28,0.0011550483847489823
2014-03-03,-0.008114259789610653
2014-03-04,-0.003108671332495802
2014-03-05,0.009104306431989033
2014-03-06,0.0009635763053682805
2014-03-07,-0.0021211707562746093
2014-03-10,-0.01262748146596763
2014-03-11,0.004486293874068961
2014-03-12,-0.015297514092885241
2014-03-13,0.0023689505996729275
2014-03-14,-0.009907262536283552
2014-03-17,0.0037764543350368414
2014-03-18,0.0065252659633915685
2014-03-19,0.0
2014-03-20,-0.011895767983925842
2014-03-21,0.00774827312543457
2014-03-24,0.005328773718692025
2014-03-25,-0.0013788275893679635
2014-03-26,0.014093432781576392
2014-03-27,0.00562037819175595
2014-03-28,0.0
2014-03-31,0.004627612874263726
2014-04-01,0.0007694589502202521
2014-04-02,0.0030711747756845317
2014-04-03,-0.0007670042065314191
2014-04-04,0.003637360491762924
2014-04-07,-0.002295700889513947
2014-04-08,0.005158310352813493
2014-04-09,0.0015229318664586925
2014-04-10,0.002659842571044858
2014-04-11,-0.007810188847725867
2014-04-14,0.003055622715412393
2014-04-15,-0.005736631380926077
2014-04-16,0.004209940173337336
2014-04-17,-0.0015289315078235999
2014-04-18,0.00743096428227252
2014-04-21,-0.001519833944201695
2014-04-22,-0.0001900950036592643
2014-04-23,-0.001141423126316607
2014-04-24,-0.000952197797872733
2014-04-25,-0.014394372263941135
2014-04-28,0.0001931599152413541
2014-04-29,-0.004104393975127238
2014-04-30,-0.0005877059646033526
2014-05-02,-0.003730371938827359
2014-05-07,-0.009684746704247103
2014-05-08,0.004557924281777041
2014-05-09,0.0013825789008535532
2014-05-12,0.006298261929539843
2014-05-13,0.013639962274443144
2014-05-14,0.01250169639095952
2014-05-15,0.00019073717741466628
2014-05-16,-0.000573438843409525
2014-05-19,0.0021010963947767987
2014-05-20,-0.0013363050006567562
2014-05-21,0.00019075740849899424
2014-05-22,0.005334172386842683
2014-05-23,-0.0017112986745120966
2014-05-26,-0.0017142322385869367
2014-05-27,-0.010156261426450198
2014-05-28,0.010918587758526742
2014-05-29,-0.0009534633988884841
2014-05-30,-0.008425600336278385
2014-06-02,0.002304897884861199
2014-06-03,0.0009591275338846123
2014-06-05,-0.005188918436743977
2014-06-09,-0.00019288107382813937
2014-06-10,0.010353037343155735
2014-06-11,-0.0007631991131726453
2014-06-12,-0.003633451563793018
2014-06-13,-0.012336468911103161
2014-06-16,0.005415870472467827
2014-06-17,0.0017349498988703275
2014-06-18,-0.005793652090806014
2014-06-19,0.0025147989869781693
2014-06-20,-0.014596258758960161
2014-06-23,0.005474199878419449
2014-06-24,0.01105196509682904
2014-06-25,-0.0058018734837981655
2014-06-26,0.006572963318741192
2014-06-27,-0.0025079130445669353
2014-06-30,0.004432806062565028
2014-07-01,-0.0025029902321017173
2014-07-02,0.006916139909730648
2014-07-03,-0.0011491242588832508
2014-07-04,-0.0013427369609789208
2014-07-07,-0.0053888621430305894
2014-07-08,0.0
2014-07-09,-0.0048357891787741076
2014-07-10,0.0019369152658005948
2014-07-11,-0.00796666515313339
2014-07-14,0.0035055793288114763
2014-07-15,0.010442569867254297
2014-07-16,0.0015379361556480647
2014-07-17,0.003068794704847076
2014-07-18,-0.0013416376105444357
2014-07-21,0.0003838957240998742
2014-07-22,0.00592451120848915
2014-07-23,-0.00019065629144344852
2014-07-24,0.00038118339937540135
2014-07-25,0.0020933131964519275
2014-07-28,0.00927257291808435
2014-07-29,0.009560305930143903
2014-07-30,0.012205594163156986
2014-07-31,-0.004805405551896719
2014-08-01,-0.004455783838143186
2014-08-04,-0.00018621388159534316
2014-08-05,-0.006722608743446227
2014-08-06,-0.0030022925962541734
2014-08-07,-0.004143224348332674
2014-08-08,-0.012724443779144027
2014-08-11,0.0059073572011913225
2014-08-12,0.0
2014-08-13,0.005684005146136737
2014-08-14,0.0028299328360535604
2014-08-18,-0.005478054806960431
2014-08-19,0.008300001717475834
2014-08-20,-0.0013157221236476872
2014-08-21,-0.01573647441982851
2014-08-22,0.007425037460591541
2014-08-25,0.002651910599685014
2014-08-26,0.0035879736904160225
2014-08-27,0.00018860055688474703
2014-08-28,0.0009420109706491009
2014-08-29,-0.0028285152812283472
2014-09-01,-0.0018900699367215346
2014-09-02,-0.008740092374137864
2014-09-03,-0.0026753145122326875
2014-09-04,0.0034383905904706706
2014-09-05,-0.0019088296299436963
2014-09-11,-0.0045960000075874665
2014-09-12,0.0019175210515171668
2014-09-15,-0.0036463176076363133
2014-09-16,0.0032631447798236297
2014-09-17,0.009156699374474452
2014-09-18,-0.006477195275445249
2014-09-19,0.004005702930601931
2014-09-22,-0.012065381801877367
2014-09-23,-0.0032813423279119814
2014-09-24,-0.00038646648190441483
2014-09-25,-0.00019343060544213075
2014-09-26,-0.0032935851074812053
2014-09-29,-0.0015536226836819803
2014-09-30,-0.004285354439212324
2014-10-01,-0.013757993397496986
2014-10-02,-0.012145363239766682
2014-10-06,-0.0016038672824344713
2014-10-07,0.0018038040624858303
2014-10-08,-0.003209374617011803
2014-10-10,-0.015592294578185034
2014-10-13,-0.0024521107356659092
2014-10-14,-0.001023672999074789
2014-10-15,-0.0014341656396832173
2014-10-16,-0.004934175977588955
2014-10-17,-0.011817035433920724
2014-10-20,0.013670468724697862
2014-10-21,-0.007226366336580614
2014-10-22,0.006814488264507915
2014-10-23,0.0020561952282364105
2014-10-24,-0.003910091438894848
2014-10-27,0.004731087254166284
2014-10-28,-0.0008209958152714538
2014-10-29,0.018315289344547202
2014-10-30,-0.0006051260193970815
2014-10-31,0.0076383628791529155
2014-11-03,-0.006428378618893964
2014-11-04,-0.006875687168800825
2014-11-05,-0.0028450338072106003
2014-11-06,0.005681996354635254
2014-11-07,0.00060654412196434
2014-11-10,0.009660077014271656
2014-11-11,0.0
2014-11-12,0.0031994964992266787
2014-11-13,-0.002999014395192664
2014-11-14,-0.008647491094705298
2014-11-17,0.0024206506159666695
2014-11-18,0.008027522936065725
2014-11-19,-0.0014002288255977558
2014-11-20,-0.004011379406478054
2014-11-21,0.0034104436707147355
2014-11-24,0.009369619258822013
2014-11-25,0.0
2014-11-26,-0.0021856026534196717
2014-11-27,0.005750466902270483
2014-11-28,-0.00019784876616634001
2014-12-01,-0.008539203047212758
2014-12-02,-0.0003991128998755951
2014-12-03,0.001993003447810448
2014-12-04,0.010498503215504836
2014-12-05,0.0005910368982809203
2014-12-08,-0.001576875335687319
2014-12-09,-0.003160747989112815
2014-12-10,-0.014750138059153782
2014-12-11,-0.011714824192654601
2014-12-12,0.0012181395369334953
2014-12-15,0.000405420543374761
2014-12-16,-0.007532592378477379
2014-12-17,-0.003275470989058034
2014-12-18,-0.0008208217771760594
2014-12-19,0.014869497729884358
2014-12-22,0.00805490568681715
2014-12-23,-0.0006019458013225999
2014-12-24,0.0026055264053819276
2014-12-26,0.0012003022222432146
2014-12-29,-0.004006557774723618
2014-12-30,-0.00968140891941907
2015-01-02,0.002226651721864435
2015-01-05,-0.0018213293379396695
2015-01-06,-0.01798913978798255
2015-01-07,0.0020605548401506244
2015-01-08,0.012681495533788164
2015-01-09,0.011117040525928039
2015-01-12,-0.0024149031343776665
2015-01-13,0.004423007438597603
2015-01-14,-0.004423007438597709
2015-01-15,0.0030177188048905045
2015-01-16,-0.013958132552572592
2015-01-19,0.010134017366665016
2015-01-20,0.008833919317082776
2015-01-21,0.002196267132932543
2015-01-22,0.002787982586421189
2015-01-23,0.00575122046079146
2015-01-26,0.0
2015-01-27,0.00689731198541495
2015-01-28,0.0009814855375243816
2015-01-29,-0.004719921593398144
2015-01-30,-0.00039418213050061116
2015-02-02,-0.00236951687854804
2015-02-03,-0.00039517692049265764
2015-02-04,0.00689731198541495
2015-02-05,-0.010264327468099393
2015-02-06,0.0015854814357230713
2015-02-09,-0.0011889719700858606
2015-02-10,-0.004771337113477361
2015-02-11,0.00139380335577803
2015-02-12,-0.002989353953133083
2015-02-13,0.007358198013927036
2015-02-16,0.0011879874321615283
2015-02-17,0.002174270122432934
2015-02-23,0.002761165773866101
2015-02-24,0.0011807393892496944
2015-02-25,0.0035342582038187065
2015-02-26,-0.0003919411076535327
2015-02-27,-0.0033391539647485585
2015-03-02,0.006080188028969146
2015-03-03,0.0037085200258064536
2015-03-04,-0.0007794889795551159
2015-03-05,0.001169290346157746
2015-03-06,0.005244103260733557
2015-03-09,-0.010320646152291932
2015-03-10,-0.004315426007583957
2015-03-11,0.0005896432341118585
2015-03-12,0.0
2015-03-13,0.002158673457761675
2015-03-16,0.0007839570641843256
2015-03-17,0.022276989947930804
2015-03-18,0.0
2015-03-19,0.0028695445774549497
2015-03-20,-0.0030610659672087896
2015-03-23,0.00038309941328917976
2015-03-24,0.002104753247681353
2015-03-25,0.0
2015-03-26,-0.009216758561611636
2015-03-27,-0.002317430113388592
2015-03-30,0.0021247665712851543
2015-03-31,0.0003857597473198614
2015-04-01,-0.007744463721302049
2015-04-02,0.0009712851770222965
2015-04-03,0.007544251893992675
2015-04-06,-0.0003854623555944487
2015-04-07,-0.0021229382432439107
2015-04-08,0.0071226769746188055
2015-04-09,-0.0007676157597821627
2015-04-10,0.011452822124244411
2015-04-13,0.007563078946854293
2015-04-14,0.004697732930864219
2015-04-15,0.005235763807335492
2015-04-16,0.007246869020308302
2015-04-17,0.0007404280051618652
2015-04-20,-0.0005552696006262918
2015-04-21,-0.0009257739920552372
2015-04-22,0.0046212215972209515
2015-04-23,0.014283546636586675
2015-04-24,-0.00638401979967568
2015-04-27,-0.0029320489422342147
2015-04-28,-0.0034928988484910508
2015-04-29,-0.002238850238308274
2015-04-30,-0.004492613528309338
2015-05-04,0.0031846366590366233
2015-05-06,-0.01621489061812189
2015-05-07,-0.004572304533319743
2015-05-08,-0.004209762610158827
2015-05-11,0.0017244061548106376
2015-05-12,-0.0005744717175366238
2015-05-13,0.0061105056419455414
2015-05-14,0.0013315502537119242
2015-05-15,-0.009935130700489767
2015-05-18,0.002301541613329101
2015-05-19,0.004587252644299162
2015-05-20,0.009111946184426963
2015-05-21,-0.01140285013446256
2015-05-22,0.012912998973335886
2015-05-26,-0.0018885659308084594
