round,date,distance,use_hmm_off,log_return
2,2020-01-14,0.1498599898929304,False,1.283656060695651e-05
2,2020-01-15,0.14720193004211526,False,0.0028262763608247043
2,2020-01-16,0.12157338436155417,False,0.0018595328707247973
2,2020-01-17,0.06288980101701414,False,0.00018563417792320254
2,2020-01-20,0.0538632487290919,False,0.0001941692094318569
2,2020-01-21,0.47187030613846,False,-0.009051645416021346
2,2020-01-22,0.20920197023280868,False,0.01468624991029501
2,2020-01-23,0.8810206795817352,False,0.0007933050738647581
2,2020-01-28,1.7553942692473619,False,0.001138722037523985
2,2020-01-29,1.2444553570640586,False,0.002305705267563462
2,2020-01-30,1.778444558585702,False,-0.006548723511397838
2,2020-01-31,3.0261455262354806,False,0.0007768340580165386
2,2020-02-03,2.1376194645973077,False,0.0007912653415463865
2,2020-02-04,2.9628918739744887,False,-0.0022276641193777324
2,2020-02-05,2.0161988756876617,False,-0.0002934474591398612
2,2020-02-06,1.5594678425115698,False,0.015343697226047516
2,2020-02-07,2.252311038320713,False,0.002408325304463506
2,2020-02-10,1.7169771403541507,False,0.001099522634781897
2,2020-02-11,1.8150166342240657,False,1.7559803370386368e-05
2,2020-02-12,1.2290892111016567,False,-0.0021663349084556104
2,2020-02-13,1.182562844093234,False,0.003597187139466405
2,2020-02-14,1.2355464773949936,False,-0.0016105588637292385
2,2020-02-17,1.4755389601155922,False,0.0026922712627798317
2,2020-02-18,1.7285022807471355,False,0.003035137140378356
2,2020-02-19,1.8009126613555524,False,0.0020295735150575637
2,2020-02-20,1.7508825867928621,False,0.0030358017772436144
2,2020-02-21,4.28764936571094,False,0.007018997163325548
2,2020-02-24,4.276235912704702,False,0.007846367682889105
2,2020-02-25,3.480258197813814,False,-0.00534142789915204
2,2020-02-26,4.38899466330822,False,0.0014616599787026644
2,2020-02-27,5.02469749063169,False,-6.400294862687588e-05
2,2020-02-28,7.730538041524567,False,-0.004315388938784599
2,2020-03-02,7.273139047825186,False,-0.008070345586631448
2,2020-03-03,6.08746953273058,False,-0.00207505825990811
2,2020-03-04,5.050236010673883,False,0.011719228740036487
2,2020-03-05,3.9375893116671454,False,-0.0009737886607646942
2,2020-03-06,5.311410209015857,False,0.006146975643932819
2,2020-03-09,8.65629094799676,False,-0.001471829148940742
2,2020-03-10,8.095777762494295,False,-0.0038310208678245545
2,2020-03-11,9.152730230534273,False,-0.0010092960787937044
2,2020-03-12,11.250802390167348,False,-0.00764627439789474
2,2020-03-13,15.391356314885002,False,-0.019559762627258896
2,2020-03-16,19.502524213048837,False,-0.01326381864156574
2,2020-03-17,19.49344823580612,False,-0.01363649650812149
2,2020-03-18,18.847562666687992,False,-0.0002023551283404231
2,2020-03-19,21.307417243643023,False,-0.0136701212357264
2,2020-03-20,18.06873686754619,False,0.008959180913493037
2,2020-03-23,18.725204152173692,False,-0.006379653174057603
2,2020-03-24,15.404315124400357,False,0.02271934821456671
2,2020-03-25,13.679809924219743,False,0.017384919026494028
2,2020-03-26,14.978468670189763,False,-0.0037290378853678703
2,2020-03-27,15.696877223941975,False,0.005952661983668804
2,2020-03-30,15.78152651814814,False,-0.004064801773056388
2,2020-03-31,13.391334690419542,False,6.834379425272345e-05
2,2020-04-01,13.922412280882838,False,-0.007771255381405354
2,2020-04-02,12.875548725026759,False,0.001373527150042355
2,2020-04-03,12.143001911090613,False,0.005840474747121334
2,2020-04-06,9.46114075019849,False,0.004447552083432674
2,2020-04-07,8.614485700844236,False,0.016330312928557397
2,2020-04-08,10.092331728994527,False,-0.006680047346279025
2,2020-04-09,8.407470466712175,True,0.0034641032041981814
2,2020-04-10,8.48483538107814,True,0.020259912921860815
2,2020-04-13,9.954105560913117,True,-0.009865660007297992
2,2020-04-14,8.587542187032037,True,0.007252911984734237
2,2020-04-16,8.102114173997633,True,-0.0017844263851176947
2,2020-04-17,6.830382900948407,True,-0.010038395162764937
2,2020-04-20,7.498461450654819,True,-0.0036889116682112216
2,2020-04-21,8.740988852845842,True,-0.005579611761122942
2,2020-04-22,8.758988501779646,True,-0.006206937363743782
2,2020-04-23,7.970602228951168,True,0.013431814514845609
2,2020-04-24,9.12917841022937,True,-0.0005147368170320988
2,2020-04-27,8.23719568559395,True,-0.0013374950099736451
2,2020-04-28,7.278040433075042,True,-0.003708013919368386
2,2020-04-29,6.460401492843827,True,0.004567160298675299
2,2020-05-04,8.680636103804773,True,-0.0017180727096274494
2,2020-05-06,6.985869052628851,True,0.001860083162598312
2,2020-05-07,6.749802158523675,True,-0.0031918244145810602
2,2020-05-08,5.804217605852111,True,0.012066860568523408
2,2020-05-11,5.981194646185071,True,-0.004001587010174989
2,2020-05-12,5.414691542645343,True,0.00040299363108351827
2,2020-05-13,4.653580152195704,True,0.0016276413321495056
2,2020-05-14,5.0029801385545944,True,0.002735452076047659
2,2020-05-15,5.0730190259088195,True,0.023115493217110632
2,2020-05-18,5.104640353475977,True,-0.0023490614622831345
2,2020-05-19,4.373493901374749,True,-0.007039344322681427
2,2020-05-20,4.2664056661470156,True,0.0065733450992964204
2,2020-05-21,3.8128177511625196,True,-0.003043414482101798
2,2020-05-22,5.4249856632207525,True,-0.002741047647455707
2,2020-05-25,4.488163814677034,True,0.016762734565138816
2,2020-05-26,3.9063308237518193,True,0.0011443871140480043
2,2020-05-27,4.1126469673467785,True,-0.006995389488339424
2,2020-05-28,4.408154432821433,True,-0.007267489553242922
2,2020-05-29,4.563532525744103,True,0.0007996689645573497
2,2020-06-01,4.311865946707402,True,0.017831762492656708
2,2020-06-02,4.320921150896557,True,-0.0024737029038369657
2,2020-06-03,4.600230730602028,True,-0.006549471284635365
2,2020-06-04,4.587460170446234,True,-0.014122919276356697
2,2020-06-05,4.4980872738836215,True,0.009208401314914226
2,2020-06-08,5.239976831064705,True,0.011183398170769215
2,2020-06-09,4.922335258910186,True,0.0013074995521456002
2,2020-06-10,4.735659338623343,True,0.010815536306798459
2,2020-06-11,5.003765846064328,True,0.010850349116325379
2,2020-06-12,7.367259997032603,True,-0.0015032779611647128
2,2020-06-15,9.955943364445295,True,-0.007150027904286981
2,2020-06-16,8.535152543825845,True,0.0037278631118126213
2,2020-06-17,8.9461321356165,True,0.0014727198674809189
2,2020-06-18,9.046043871910898,True,0.0013924536182545126
2,2020-06-22,7.816337890681637,True,0.006597755703394068
2,2020-06-23,6.92818360482052,True,-0.000637775802006945
2,2020-06-24,6.334685838495878,True,0.00414732027053833
2,2020-06-25,7.432217092491402,True,-0.006220297494530678
2,2020-06-26,6.484953514756265,True,0.0008054419836960733
2,2020-06-29,7.608712637283326,True,0.0020087041122373193
2,2020-06-30,6.678698942420277,True,0.0001089420256903395
2,2020-07-01,6.215705320316178,True,0.0025367845989763735
2,2020-07-02,5.30312882973881,True,-0.005548140062019229
2,2020-07-06,4.079703559899147,True,0.001863345074467361
2,2020-07-07,4.258548455299163,True,0.0011617716832086444
2,2020-07-08,4.334744308825745,True,0.003296732222661376
2,2020-07-09,3.7604102448160375,True,0.003764720159024
2,2020-07-10,4.257203102014802,True,-0.00462931949198246
2,2020-07-13,3.831856883773348,True,0.0035722336445003747
2,2020-07-14,4.105225374995791,True,-0.0038161131378263236
2,2020-07-15,3.817429575391299,True,0.0020987947225570677
2,2020-07-16,3.740770439232754,True,-0.003215443617105484
2,2020-07-17,3.3521229222925997,True,-0.0017726603722199798
2,2020-07-20,3.310662710910267,True,0.0026917499635368586
2,2020-07-21,2.92867620933371,True,0.006217502267286182
2,2020-07-22,2.7305548047698993,True,0.006065385603904724
2,2020-07-23,2.7811964233389856,True,0.004041005959361792
2,2020-07-24,3.4082629618840015,True,-0.0010896874019876122
2,2020-07-27,3.5331738770347885,True,0.006783611099421978
2,2020-07-28,3.5234561400608784,True,0.0019959339994937183
2,2020-07-29,3.6753775636656667,True,-0.0010030188485980033
2,2020-07-30,3.5303075551125453,True,-0.00018928082287311554
2,2020-07-31,3.767512087078302,True,0.0038758364960551264
2,2020-08-03,3.754058526822327,True,0.0006643749909475445
2,2020-08-04,3.378844591353244,True,0.005002096615731716
2,2020-08-05,3.0550271458046514,True,0.024600535997748373
2,2020-08-06,3.188561756500737,True,0.006220507378876209
2,2020-08-07,3.1958246378009876,True,0.0006768039347603917
2,2020-08-10,3.5302229147540336,True,-0.0021047432243824003
2,2020-08-11,3.544910076117152,True,-0.008014610996842385
2,2020-08-12,3.5022870066297758,True,-0.0271928370308131
2,2020-08-13,3.246786900181866,True,0.00897614566721022
2,2020-08-14,3.3874235430840716,True,0.003917128397896886
2,2020-08-18,4.4421057039734535,True,0.01274331411216408
2,2020-08-19,4.102014563264332,True,0.011284529460966588
2,2020-08-20,5.569445014725456,True,-0.008670965537428856
2,2020-08-21,5.067385847545829,True,-0.0033079391181468965
2,2020-08-24,4.880958107992894,True,-0.0023148285578936337
2,2020-08-25,4.227882411077002,True,0.004597096186876297
2,2020-08-26,4.48490040965128,True,-0.0037588862426578998
2,2020-08-27,5.169986928214255,True,0.006539661910757422
2,2020-08-28,4.8717700712676875,True,-0.0014998808201402425
2,2020-08-31,5.379053970424726,True,0.004651524606347084
2,2020-09-01,5.318671164141208,True,0.0033375945188105108
2,2020-09-02,4.8285040018527265,True,-0.0037519466400146484
2,2020-09-03,4.455123581133338,True,-0.007636738683283329
2,2020-09-04,5.409880214870803,True,-0.000919909224100411
2,2020-09-07,4.689438806990304,True,-0.0019406352780759334
2,2020-09-08,3.954550203316692,True,0.0007167069674469531
2,2020-09-09,4.212631804331994,True,-0.002849593028798699
2,2020-09-10,3.3980103564982165,True,0.0051264127910137175
2,2020-09-11,3.0661166131476234,True,-0.0020276609057560562
2,2020-09-14,2.912261808636725,True,0.0009255166778340936
2,2020-09-15,2.789800173251302,True,0.006829408061504364
2,2020-09-16,2.801967250245817,True,0.0008253920420072973
2,2020-09-17,3.3188427274904204,True,-0.005131169052422046
2,2020-09-18,3.049605769975439,True,0.0032300133749842645
2,2020-09-21,3.708508094147387,True,-0.015567042648792266
2,2020-09-22,4.4068279552335605,True,-0.014458776389062405
2,2020-09-23,4.194115805695131,True,-0.006010109724849462
2,2020-09-24,5.1765362772683154,True,-0.004592074885964394
2,2020-09-25,4.773757441745822,True,0.007134785431623459
2,2020-09-28,4.34904838764939,True,-0.002361423986684531
2,2020-09-29,4.015622564018743,True,0.0062460684309713545
2,2020-10-05,3.8931648208475544,True,0.0017871586401015521
2,2020-10-06,3.3644522602883216,True,0.0032609543640166523
2,2020-10-07,3.036432929060733,True,-0.005731317603029311
2,2020-10-08,2.8199662208310823,True,0.0010102315358817577
2,2020-10-12,2.6032394640547882,True,0.010889823320508004
2,2020-10-13,2.5323499036504162,True,-0.0028216022721491755
2,2020-10-14,2.7859319390946395,True,-0.004910965360701084
2,2020-10-15,2.9645389427851847,True,0.0033686226546764376
2,2020-10-16,3.178380791565805,True,-0.0010639987347647547
2,2020-10-19,3.3606843611585298,True,0.004475204836577177
2,2020-10-20,3.2490679586800093,True,-0.003034826277568936
2,2020-10-21,3.133673069530392,True,0.002231961990147829
2,2020-10-22,3.3741477809799036,True,-0.0009970156563445926
2,2020-10-23,3.1590144193357643,True,-0.002205449924618006
2,2020-10-26,3.5353183807163404,True,-0.0028351041339337827
2,2020-10-27,3.7712633528751724,True,0.0003354275348596275
2,2020-10-28,3.6714161758119843,True,0.008077894173935056
2,2020-10-29,4.69052563184263,True,-0.009787971940636634
2,2020-10-30,7.029044262754071,True,-0.0037707493351656013
2,2020-11-02,5.772877005721294,True,0.003176769858598709
2,2020-11-03,4.952354031680503,True,0.0024514980541542174
2,2020-11-04,4.271872308395502,True,0.0019702495666220786
2,2020-11-05,3.4042795558489214,True,0.003778250319696963
2,2020-11-06,3.0864940454460426,True,-0.005368990263342858
2,2020-11-09,3.0133313878857435,True,0.0049174296647310255
2,2020-11-10,2.8281531037073395,True,-0.019287019699811937
2,2020-11-11,2.683653050181402,True,0.0004453308922238648
2,2020-11-12,2.4816179945541466,True,-0.004288080954551697
2,2020-11-13,2.3184921999647496,True,0.002758017397299409
2,2020-11-16,2.639223173018939,True,0.0026976884547621014
2,2020-11-17,2.4358615161438872,True,0.0023904883340001106
2,2020-11-18,2.2664645102753123,True,-0.0010020384779199957
2,2020-11-19,2.206052817379094,True,0.0022630810752511023
2,2020-11-20,2.132612163070967,True,0.0010338000757619738
2,2020-11-23,2.395597108308409,True,0.003681473557278514
2,2020-11-24,2.326767241391651,True,-0.007116438364982605
2,2020-11-25,2.798665117355512,True,-0.005043374322354794
2,2020-11-26,2.5207039044566426,True,0.0005893836480565369
2,2020-11-27,2.3161085381998996,True,-0.0008982988528907299
2,2020-11-30,2.815240166257418,True,-0.009871308187767863
2,2020-12-01,2.540526368810414,True,0.00794998962879181
2,2020-12-02,2.4714938617057576,True,0.005273847095668316
