date,portfolio_value,return,semicon,bank,car,finance,treasury3,ener&chem,iron,wti,gold,copper,necessities,healthcare,silver,treasury10
2020-01-16,1.0386671365767022,-2.1236031947998723e-07,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-01-17,1.0402868170297914,0.0015581689801067115,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2020-01-20,1.0298429790947392,-0.010090117597579957,8.674851947887419e-09,1.5471751169116033e-07,8.674851947887419e-09,8.674851947887419e-09,8.674851947887419e-09,8.674851947887419e-09,8.674851947887419e-09,8.674851947887419e-09,0.0003143942740280181,8.674851947887419e-09,8.674851947887419e-09,0.9996853470802307,8.674851947887419e-09,8.674851947887419e-09
2020-01-21,1.01792023769959,-0.011644780045794324,2.047502611901564e-09,0.006622995715588331,2.047502611901564e-09,2.047502611901564e-09,2.047502611901564e-09,2.047502611901564e-09,2.047502611901564e-09,2.047502611901564e-09,2.047502611901564e-09,2.047502611901564e-09,2.047502611901564e-09,0.9933769702911377,2.047502611901564e-09,2.047502611901564e-09
2020-01-22,1.037853147328232,0.019392735078930856,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2020-01-23,1.0403586660185373,0.00241122669801116,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-01-28,1.0254811677160462,-0.01440359051078558,3.966459189541638e-06,2.0611454765173676e-09,2.0611454765173676e-09,2.0611454765173676e-09,2.0611454765173676e-09,2.0611454765173676e-09,2.0611454765173676e-09,2.0611454765173676e-09,2.0611454765173676e-09,2.0611454765173676e-09,2.0611454765173676e-09,0.9999960064888,2.0611454765173676e-09,2.0611454765173676e-09
2020-01-29,1.0307426505405861,0.005117628014087677,3.713471699029469e-07,3.861033474095166e-05,3.713471699029469e-07,3.713471699029469e-07,3.713471699029469e-07,3.713471699029469e-07,3.713471699029469e-07,3.713471699029469e-07,0.0676703080534935,3.713471699029469e-07,3.713471699029469e-07,0.9322869777679443,3.713471699029469e-07,3.713471699029469e-07
2020-01-30,1.0364561152014786,0.005527750213444233,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-01-31,1.0306060555827883,-0.005660279908776283,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09
2020-02-03,1.0332091246852326,0.0025225810021162033,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-02-04,1.0374932337662484,0.00413783774971962,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2020-02-05,1.0343150109251331,-0.0030680690091103315,2.0611488071864414e-09,4.5337857912386426e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.3423151560564293e-06,2.0611488071864414e-09,2.0611488071864414e-09,0.999997615814209,2.0611488071864414e-09,2.0611488071864414e-09
2020-02-06,1.0331542839687837,-0.0011228481904603542,3.5054134173151397e-07,0.00011991481733275577,3.5054134173151397e-07,3.5054134173151397e-07,3.5054134173151397e-07,3.5054134173151397e-07,3.5054134173151397e-07,3.5054134173151397e-07,0.9859598278999329,3.5054134173151397e-07,3.5054134173151397e-07,0.013916375115513802,3.5054134173151397e-07,3.5054134173151397e-07
2020-02-07,1.0373456635599065,0.004048669811803848,2.06104955324804e-09,2.06104955324804e-09,2.06104955324804e-09,2.06104955324804e-09,2.06104955324804e-09,2.06104955324804e-09,2.06104955324804e-09,2.06104955324804e-09,0.9999495148658752,2.06104955324804e-09,2.06104955324804e-09,5.044694626121782e-05,2.06104955324804e-09,2.06104955324804e-09
2020-02-10,1.0472886294565007,0.009539362688362599,2.0607568984587488e-09,2.0607568984587488e-09,2.0607568984587488e-09,2.0607568984587488e-09,2.0607568984587488e-09,2.0607568984587488e-09,2.0607568984587488e-09,2.0607568984587488e-09,0.0001924089010572061,2.0607568984587488e-09,2.0607568984587488e-09,0.9998075366020203,2.0607568984587488e-09,2.0607568984587488e-09
2020-02-11,1.0455698586034057,-0.0016425107089802623,2.061153470123145e-09,4.42032543901405e-08,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-02-12,1.0422922301729782,-0.003139700788229129,2.061149917409466e-09,1.7377659560224856e-06,2.061149917409466e-09,2.061149917409466e-09,2.061149917409466e-09,2.061149917409466e-09,2.061149917409466e-09,2.061149917409466e-09,0.9999982118606567,2.061149917409466e-09,2.061149917409466e-09,2.061149917409466e-09,2.061149917409466e-09,2.061149917409466e-09
2020-02-13,1.026542835111322,-0.015225669342279435,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.9841023046751616e-08,2.061153470123145e-09,2.061153470123145e-09
2020-02-14,1.0262349184870914,-0.00029999996443868913,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-02-17,1.015986040797368,-0.010037076237797737,2.041045776834949e-09,0.9902443885803223,2.041045776834949e-09,2.041045776834949e-09,2.041045776834949e-09,2.041045776834949e-09,2.041045776834949e-09,2.041045776834949e-09,2.041045776834949e-09,2.041045776834949e-09,2.041045776834949e-09,0.009755561128258705,2.041045776834949e-09,2.041045776834949e-09
2020-02-18,1.0179373945264782,0.0019188080474734307,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-02-19,1.0292177323580058,0.011020612803833223,2.061153026033935e-09,3.051405883525149e-07,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,0.9999996423721313,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09
2020-02-20,1.0323762247367263,0.0030641289368138077,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-02-21,1.0468150533688851,0.013889112460780072,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,0.9999998211860657,2.06115324807854e-09,2.06115324807854e-09,1.4996061281635775e-07,2.06115324807854e-09,2.06115324807854e-09
2020-02-24,1.0675707856421028,0.019633501719105172,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-02-25,1.0504246988241015,-0.016191216195226017,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,6.036797284281192e-09,2.061153470123145e-09,2.061153470123145e-09
2020-02-26,1.0426210781620378,-0.00745674739331007,0.4999999701976776,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.5886985949009613e-08,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,5.880009812386788e-09,0.4999999701976776,1.0305767350615724e-09,1.0305767350615724e-09
2020-02-27,1.0467645383381174,0.003966204778105021,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-02-28,1.0351784363702246,-0.011130200698971748,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-02,1.016462346239058,-0.018245503306388855,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-03,1.0128973513050967,-0.0035134220961481333,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-04,1.0405258407304612,0.026911312714219093,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-05,1.0735845810034388,0.031276923716068265,2.4848070552252466e-06,2.0609713935471063e-09,2.0609713935471063e-09,2.0609713935471063e-09,2.0609713935471063e-09,2.0609713935471063e-09,2.0609713935471063e-09,2.0609713935471063e-09,8.587355114286765e-05,2.0609713935471063e-09,2.0609713935471063e-09,0.9999116063117981,2.0609713935471063e-09,2.0609713935471063e-09
2020-03-06,1.0962742329273845,0.02091424457728863,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-09,1.093512862012095,-0.002522046444937587,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-10,1.0866093483880734,-0.006333164870738983,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-11,1.087069606104591,0.0004234827065374702,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-12,1.0682000096045237,-0.01751064322888851,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-13,1.0392053613843328,-0.027518652408087714,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999998807907104,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,7.33513942918762e-08,2.061153470123145e-09
2020-03-16,1.0092902877975078,-0.02920894700166033,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-17,0.9729345785235096,-0.036685834433768105,2.0610591011660517e-09,2.0610591011660517e-09,2.0610591011660517e-09,2.0610591011660517e-09,6.017363602950354e-07,2.0610591011660517e-09,2.0610591011660517e-09,2.0610591011660517e-09,0.999954104423523,2.0610591011660517e-09,2.0610591011660517e-09,4.511290171649307e-05,5.15984197591024e-08,1.1197654714578675e-07
2020-03-18,0.9872017966482077,0.014557630039481592,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.4399199166348353e-08,2.061153470123145e-09
2020-03-19,0.9697129248022427,-0.01787439921061614,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,3.7750771397782046e-09,2.061153470123145e-09
2020-03-20,0.9807585237194298,0.011326202191155361,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-23,0.9766164568338979,-0.0042322734370827675,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-24,1.0373672879937703,0.06034732609987259,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-25,1.0797088210562193,0.04000534489750862,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-26,1.0553164184245005,-0.022850750014185905,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-27,1.0746462370112095,0.018150880932807922,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-30,1.0677427948952505,-0.006444642785936594,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-03-31,1.0626802121604726,-0.004752663905146979,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,6.851138323327177e-09,2.061153470123145e-09
2020-04-01,1.0410491912769455,-0.02056517649444418,2.06115280398933e-09,2.06115280398933e-09,2.06115280398933e-09,2.06115280398933e-09,2.06115280398933e-09,2.06115280398933e-09,2.06115280398933e-09,2.06115280398933e-09,0.9999995827674866,2.06115280398933e-09,2.06115280398933e-09,2.06115280398933e-09,3.9444537947019853e-07,2.06115280398933e-09
2020-04-02,1.0405889356551423,-0.0004422052261134752,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.921831665503305e-08,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,0.9999997019767761,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.072807063768778e-07,3.2176782127635306e-08
2020-04-03,1.0585380660113035,0.01710193600887897,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,0.9999998211860657,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,1.6089721555090364e-07,2.06115324807854e-09
2020-04-06,1.101137168397212,0.0394546620965004,3.605099552217439e-09,3.605099552217439e-09,3.605099552217439e-09,3.605099552217439e-09,3.605099552217439e-09,3.605099552217439e-09,3.605099552217439e-09,3.605099552217439e-09,0.024833308532834053,3.605099552217439e-09,3.605099552217439e-09,0.9751666188240051,3.605099552217439e-09,3.605099552217439e-09
2020-04-07,1.1452638604751066,0.03929162102341652,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-04-08,1.123039468196711,-0.01959623582661152,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-04-09,1.1254038379122404,0.0021031178154178177,2.061147474918812e-09,2.061147474918812e-09,2.061147474918812e-09,2.061147474918812e-09,2.061147474918812e-09,2.061147474918812e-09,2.061147474918812e-09,2.061147474918812e-09,0.999997079372406,2.061147474918812e-09,2.061147474918812e-09,2.922604380728444e-06,2.061147474918812e-09,2.061147474918812e-09
2020-04-10,1.1821467966758414,0.04919016646148043,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-04-13,1.1575581645454667,-0.02101934887468815,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-04-14,1.177418222862279,0.01701133883517042,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,7.289466363857855e-09,2.061153470123145e-09,2.061153470123145e-09
2020-04-16,1.1693796410619937,-0.006850707820097058,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-04-17,1.169455212353421,6.462302487343551e-05,0.3313990533351898,6.830643828337202e-10,2.4524029473838027e-09,6.830643828337202e-10,0.00491741020232439,6.830643828337202e-10,6.830643828337202e-10,6.830643828337202e-10,0.3313990533351898,2.4680653964992416e-08,2.2638719201495405e-06,0.3313990533351898,2.5340202682855306e-06,0.0008805704419501126
2020-04-20,1.1661423567940308,-0.0028368395522236824,0.4999999403953552,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,5.1177668325408376e-08,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,6.46490860845006e-08,0.4999999403953552,1.0305767350615724e-09,1.0305767350615724e-09
2020-04-21,1.178480174553993,0.01052445029169321,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2020-04-22,1.1745762795421113,-0.003318151238531129,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.4215912830527486e-08,2.061153470123145e-09
2020-04-23,1.2018452348496365,0.022950602054595946,1.9383988103527372e-07,5.012604997745029e-09,0.09090907126665115,0.09090907126665115,0.09090907126665115,0.09090907126665115,0.09090907126665115,0.09090907126665115,0.09090907126665115,0.09090907126665115,0.09090907126665115,1.873775579142034e-10,0.09090907126665115,0.09090907126665115
2020-04-24,1.2054264923772708,0.002975368446484208,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.8985154276739422e-09,2.061153470123145e-09
