date,portfolio_value,return,semicon,bank,car,finance,treasury3,ener&chem,iron,wti,gold,copper,necessities,healthcare,silver,treasury10
2022-01-18,0.9377529360234893,-0.01830738647580147,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09
2022-01-19,0.9446663050303249,0.007345228882879019,2.0595634087072767e-09,0.9992285370826721,2.0595634087072767e-09,2.0595634087072767e-09,2.0595634087072767e-09,2.0595634087072767e-09,2.0595634087072767e-09,2.0595634087072767e-09,2.0595634087072767e-09,2.0595634087072767e-09,2.0595634087072767e-09,0.0007714595412835479,2.0595634087072767e-09,2.0595634087072767e-09
2022-01-20,0.9590544572413473,0.015116109952330588,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-01-21,0.9642717152904583,0.00542525851354003,2.0488251095684973e-09,0.9940186142921448,2.0488251095684973e-09,2.0488251095684973e-09,2.0488251095684973e-09,2.0488251095684973e-09,2.0488251095684973e-09,2.0488251095684973e-09,2.0488251095684973e-09,2.0488251095684973e-09,2.0488251095684973e-09,0.0059813871048390865,2.0488251095684973e-09,2.0488251095684973e-09
2022-01-24,0.9527402856752568,-0.012030773617327213,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09
2022-01-25,0.9543731859836052,0.0017124316215515138,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-01-26,0.957826930867606,0.00361232970252684,2.061153470123145e-09,4.378101081670138e-08,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-01-27,0.9376703252525234,-0.02126868332400918,2.016319333719707e-09,2.016319333719707e-09,2.016319333719707e-09,2.016319333719707e-09,2.016319333719707e-09,2.016319333719707e-09,2.016319333719707e-09,2.016319333719707e-09,0.9782479405403137,2.016319333719707e-09,2.016319333719707e-09,0.02175206132233143,2.016319333719707e-09,2.016319333719707e-09
2022-01-28,0.929610777486332,-0.008632441900111735,2.061147696963417e-09,2.061147696963417e-09,2.061147696963417e-09,2.061147696963417e-09,2.061147696963417e-09,2.061147696963417e-09,2.061147696963417e-09,2.061147696963417e-09,0.9999971389770508,2.061147696963417e-09,2.061147696963417e-09,2.8366121114231646e-06,2.061147696963417e-09,2.061147696963417e-09
2022-02-03,0.9400629433047771,0.011180854272842407,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,0.20000000298023224
2022-02-04,0.9299820431874445,-0.010781556424498557,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09
2022-02-07,0.9309537976828341,0.0010443719362840057,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09
2022-02-08,0.9361505257127127,0.00556663212031126,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-02-09,0.9454880868303623,0.009925006540119649,2.8356422765440925e-10,0.13757549226284027,0.015972381457686424,0.0003295154310762882,0.045747872442007065,0.023119401186704636,0.13757549226284027,0.13757549226284027,0.13757549226284027,0.08937356621026993,4.323160283092875e-06,2.8356422765440925e-10,0.13757549226284027,0.13757549226284027
2022-02-10,0.9498467102260112,0.0045993257611989975,2.0609947082306235e-09,7.70255719544366e-05,2.0609947082306235e-09,2.0609947082306235e-09,2.0609947082306235e-09,2.0609947082306235e-09,2.0609947082306235e-09,2.0609947082306235e-09,0.9999229311943054,2.0609947082306235e-09,2.0609947082306235e-09,2.0609947082306235e-09,2.0609947082306235e-09,2.0609947082306235e-09
2022-02-11,0.9390222613416183,-0.011461427491903304,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,0.20000000298023224
2022-02-15,0.9017510838962731,-0.04050066465139389,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2022-02-16,0.8886885847853228,-0.014591645959019661,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-02-17,0.9027625688112215,0.015712707048654555,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09
2022-02-18,0.9097569679239721,0.007717912761867046,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-02-21,0.9086875144982609,-0.001176228979602456,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-02-22,0.919025607976511,0.011312720365822315,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-02-23,0.9122523815837719,-0.0073973010294139385,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-02-24,0.9339980921055532,0.02355770952999592,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-02-25,0.9393438635326246,0.0057072185046970845,1.1018433099252434e-07,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,1.0305767350615724e-09,0.4999999403953552,1.0305767350615724e-09,1.0305767350615724e-09,0.4999999403953552,1.0305767350615724e-09,1.0305767350615724e-09
2022-02-28,0.9506270887301349,0.011940246210992336,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2022-03-02,0.9647354752866933,0.014732084658741951,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,1.1609916583665836e-08,2.061153470123145e-09,2.061153470123145e-09
2022-03-03,0.9595685701237331,-0.005370167560072556,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-04,0.9447330930192162,-0.015581330977380275,5.898134531889809e-06,5.898134531889809e-06,5.898134531889809e-06,5.898134531889809e-06,5.898134531889809e-06,5.898134531889809e-06,5.898134531889809e-06,5.898134531889809e-06,0.00012039425200782716,5.898134531889809e-06,5.898134531889809e-06,0.9998088479042053,5.898134531889809e-06,5.898134531889809e-06
2022-03-07,0.967934567392169,0.02426204297244549,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,1.4933894121327285e-08,2.061153470123145e-09,2.061153470123145e-09
2022-03-08,0.9769671840068714,0.009288573626733106,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-10,0.9715475994343391,-0.005562799517065287,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-11,0.9677393685728102,-0.003927459751442075,7.281114822177415e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09
2022-03-14,0.9552738468471681,-0.012964753679931164,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2022-03-15,0.9331692942024852,-0.023411414164304735,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-16,0.9263734764569658,-0.007309160195291042,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-17,0.9328116005411049,0.00692577613517642,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-18,0.9356730071315512,0.0030628123084959526,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,2.061153026033935e-09,0.9999997615814209,2.061153026033935e-09,2.061153026033935e-09,2.3120317393932055e-07,2.061153026033935e-09,2.061153026033935e-09
2022-03-21,0.9291041163787287,-0.007045257946290076,2.009336030894815e-09,2.009336030894815e-09,2.009336030894815e-09,2.009336030894815e-09,2.009336030894815e-09,2.009336030894815e-09,2.009336030894815e-09,2.009336030894815e-09,0.974859893321991,2.009336030894815e-09,2.009336030894815e-09,0.025140095502138138,2.009336030894815e-09,2.009336030894815e-09
2022-03-22,0.9362468075894089,0.0076583189025521275,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-23,0.9269522348644702,-0.009977087378501892,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-24,0.9251042229015154,-0.0019956330904737116,4.1087558201979846e-05,4.1087558201979846e-05,4.1087558201979846e-05,4.1087558201979846e-05,4.1087558201979846e-05,4.1087558201979846e-05,4.1087558201979846e-05,4.1087558201979846e-05,0.0017957924865186214,4.1087558201979846e-05,4.1087558201979846e-05,0.997711181640625,4.1087558201979846e-05,4.1087558201979846e-05
2022-03-25,0.9236962976735829,-0.001523069129884243,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2022-03-28,0.9122642925460553,-0.012453592891991138,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-03-29,0.9119970625982338,-0.00029297331654743174,2.059933112974477e-09,0.9994078278541565,2.059933112974477e-09,2.059933112974477e-09,2.059933112974477e-09,2.059933112974477e-09,2.059933112974477e-09,2.059933112974477e-09,2.059933112974477e-09,2.059933112974477e-09,2.059933112974477e-09,0.0005921553238295019,2.059933112974477e-09,2.059933112974477e-09
2022-03-30,0.9202614261965166,0.009021019352972507,4.231419126199398e-08,0.005900125950574875,4.231419126199398e-08,4.231419126199398e-08,4.231419126199398e-08,4.231419126199398e-08,4.231419126199398e-08,4.231419126199398e-08,4.231419126199398e-08,4.231419126199398e-08,4.231419126199398e-08,0.9940993785858154,4.231419126199398e-08,4.231419126199398e-08
2022-03-31,0.9157651262551845,-0.004897869177162647,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,0.20000000298023224
2022-04-01,0.9045915600283181,-0.012276392468810082,2.0610599893444714e-09,4.540719965007156e-05,2.0610599893444714e-09,2.0610599893444714e-09,2.0610599893444714e-09,2.0610599893444714e-09,2.0610599893444714e-09,2.0610599893444714e-09,2.0610599893444714e-09,2.0610599893444714e-09,2.0610599893444714e-09,0.9999545812606812,2.0610599893444714e-09,2.0610599893444714e-09
2022-04-04,0.8967150671051011,-0.008745366285741329,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-04-05,0.8974295727019919,0.0007964861012995243,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,0.20000000298023224
2022-04-06,0.8802161593995195,-0.019367133766412734,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2022-04-07,0.8695091339891976,-0.012238674375414848,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-04-08,0.8722607028681116,0.0031595117904245854,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999998807907104,2.061153470123145e-09,2.061153470123145e-09,6.884238956672561e-08,2.061153470123145e-09,2.061153470123145e-09
2022-04-11,0.8776161379887741,0.006120947161730499,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-04-12,0.8741778318204901,-0.003925473706051707,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2022-04-13,0.8785447563684263,0.004983028818666935,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,5.48996048621575e-09,2.061153470123145e-09,2.061153470123145e-09
2022-04-14,0.8801979829511527,0.0018800101148409318,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-04-15,0.8723505793195163,-0.008955479177832603,1.8273125235168663e-09,0.8865484595298767,1.8273125235168663e-09,1.8273125235168663e-09,1.8273125235168663e-09,1.8273125235168663e-09,1.8273125235168663e-09,1.8273125235168663e-09,1.8273125235168663e-09,1.8273125235168663e-09,1.8273125235168663e-09,0.1134515181183815,1.8273125235168663e-09,1.8273125235168663e-09
2022-04-18,0.8741576015312156,0.0020692979011684657,1.0295503338753065e-09,1.0295503338753065e-09,1.0295503338753065e-09,1.0295503338753065e-09,0.0009953908156603575,1.0295503338753065e-09,1.0295503338753065e-09,1.0295503338753065e-09,0.4995019733905792,1.0295503338753065e-09,1.0295503338753065e-09,1.0295503338753065e-09,6.575788802365423e-07,0.4995019733905792
2022-04-19,0.8678414157631432,-0.007251684282720089,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-04-20,0.8724399400429195,0.005284817845374346,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-04-21,0.8775106673439784,0.0057952967032790185,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,3.369180134882299e-08,2.061153470123145e-09,2.061153470123145e-09
2022-04-22,0.8728379074004298,-0.005339246264100075,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,0.20000000298023224
2022-04-25,0.853533609473019,-0.022364945650100707,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2022-04-26,0.8483204978473208,-0.0061264099061489104,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-04-27,0.8437308001402599,-0.005425023424625397,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2022-04-28,0.8412700986096917,-0.0029207145012915135,0.3333292305469513,6.87042756020162e-10,6.87042756020162e-10,6.87042756020162e-10,1.9283564256511454e-07,6.87042756020162e-10,6.87042756020162e-10,6.87042756020162e-10,0.3333292305469513,6.87042756020162e-10,6.87042756020162e-10,0.3333292305469513,6.87042756020162e-10,1.2127350601076614e-05
2022-04-29,0.858402990065969,0.020160902574658395,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2022-05-03,0.8327839958009722,-0.03029937483370304,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
