date,portfolio_value,return,semicon,bank,car,finance,treasury3,ener&chem,iron,wti,gold,copper,necessities,healthcare,silver,treasury10
2024-01-16,0.9196040550827821,0.0040219613447727166,2.059980186430721e-09,0.0005692910053767264,2.059980186430721e-09,2.059980186430721e-09,2.059980186430721e-09,2.059980186430721e-09,2.059980186430721e-09,2.059980186430721e-09,2.059980186430721e-09,2.059980186430721e-09,2.059980186430721e-09,0.9994306564331055,2.059980186430721e-09,2.059980186430721e-09
2024-01-17,0.9032734250495166,-0.01791789862215519,2.0611512496770956e-09,0.9999988079071045,2.0611512496770956e-09,2.0611512496770956e-09,2.0611512496770956e-09,2.0611512496770956e-09,2.0611512496770956e-09,2.0611512496770956e-09,1.141590587394603e-06,2.0611512496770956e-09,2.0611512496770956e-09,2.0611512496770956e-09,2.0611512496770956e-09,2.0611512496770956e-09
2024-01-19,0.9054871600020082,0.0024477933410555126,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-01-22,0.9250992110871401,0.021427889776229857,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-01-23,0.9549321957558912,0.03173935176134109,2.061153470123145e-09,0.9999999403953552,5.8922331902522274e-08,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-01-24,0.957138486393621,0.0023077511072158814,4.0446881954814273e-10,0.19623419642448425,4.0446881954814273e-10,4.0446881954814273e-10,0.19623419642448425,4.0446881954814273e-10,2.9492543518472303e-08,0.01882900670170784,0.19623419642448425,4.0446881954814273e-10,4.0446881954814273e-10,4.0446881954814273e-10,0.19623419642448425,0.19623419642448425
2024-01-25,0.9604439535454086,0.0034475393150001764,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-01-26,0.9631811878390745,0.0028459142919629813,2.061153470123145e-09,4.530606556585326e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-01-29,0.9650720341691802,0.0019612018946370364,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.2004758015725656e-09
2024-01-30,0.9803775902705902,0.01573504829108715,2.276359282404883e-06,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,0.9999976754188538,2.0611488071864414e-09,2.0611488071864414e-09
2024-01-31,0.9790011008349462,-0.0014050266733393072,5.152882565084838e-10,5.152882565084838e-10,5.152882565084838e-10,5.152882565084838e-10,0.24999992549419403,5.152882565084838e-10,5.152882565084838e-10,2.6961237153955153e-07,0.24999992549419403,5.152882565084838e-10,5.152882565084838e-10,5.152882565084838e-10,0.24999992549419403,0.24999992549419403
2024-02-01,0.9818359051327712,0.0028914246968925,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,0.9999998211860657,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,1.7383105443968816e-07
2024-02-02,0.9838260796785666,0.002024941461160779,2.938494725324148e-10,2.938494725324148e-10,0.0011059611570090055,4.146971696172841e-05,0.1425655335187912,0.0008937788079492748,0.1425655335187912,0.1425655335187912,0.1425655335187912,0.1425655335187912,7.006683944155156e-08,2.938494725324148e-10,0.1425655335187912,0.1425655335187912
2024-02-05,0.9717869200215882,-0.012312570792436599,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,0.9999976754188538,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.0611488071864414e-09,2.284791435158695e-06
2024-02-06,0.9846131123046661,0.013112222284078597,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-02-07,0.9778627435619358,-0.006879468448460102,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-02-08,0.9734975706752707,-0.004473986824601889,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09
2024-02-13,0.967511086035579,-0.006168446081876755,2.0399797406867037e-09,2.0399797406867037e-09,2.0399797406867037e-09,2.0399797406867037e-09,5.996992058499018e-08,2.0399797406867037e-09,2.0399797406867037e-09,2.0399797406867037e-09,0.9897271394729614,2.0399797406867037e-09,2.0399797406867037e-09,2.0399797406867037e-09,2.0399797406867037e-09,0.01027279905974865
2024-02-14,0.9481764666541441,-0.020186252081394195,0.00015432012150995433,0.9895071983337402,0.00015432012150995433,0.00015432012150995433,0.00015432012150995433,0.00015432012150995433,0.00015432012150995433,0.00015432012150995433,0.00015432012150995433,0.00015432012150995433,0.00015432012150995433,0.008640936575829983,0.00015432012150995433,0.00015432012150995433
2024-02-15,0.9492220585456768,0.0011021321915090083,1.0305414299693894e-09,1.0305414299693894e-09,1.0305414299693894e-09,1.0305414299693894e-09,3.432101584621705e-05,1.0305414299693894e-09,1.0305414299693894e-09,1.0305414299693894e-09,0.4999828338623047,1.0305414299693894e-09,1.0305414299693894e-09,1.0305414299693894e-09,1.0305414299693894e-09,0.4999828338623047
2024-02-16,0.9457771181673568,-0.003635826564580202,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-02-19,0.9616445294048094,0.016637933507561684,1.0356377515563508e-06,2.0611514717217005e-09,2.0611514717217005e-09,2.0611514717217005e-09,2.0611514717217005e-09,2.0611514717217005e-09,2.0611514717217005e-09,2.0611514717217005e-09,2.0611514717217005e-09,2.0611514717217005e-09,2.0611514717217005e-09,0.999998927116394,2.0611514717217005e-09,2.0611514717217005e-09
2024-02-20,0.9550544698313811,-0.0068764949992299075,0.0884847491979599,0.0884847491979599,0.0884847491979599,0.0884847491979599,0.02666546404361725,0.0884847491979599,0.0884847491979599,0.0884847491979599,1.823806661249705e-10,0.0884847491979599,0.0884847491979599,0.0884847491979599,0.0884847491979599,2.2927019927010406e-06
2024-02-21,0.959660360109089,0.0048110549829900266,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-02-22,0.9609838581973705,0.0013781816383823752,0.12487916648387909,2.5739513298539407e-10,4.331642156074622e-09,0.0009662667871452868,0.12487916648387909,3.9629239267924277e-07,2.5739513298539407e-10,2.5739513298539407e-10,0.12487916648387909,0.12487916648387909,0.12487916648387909,0.12487916648387909,0.12487916648387909,0.12487916648387909
2024-02-23,0.9815934121335002,0.021219570070505143,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09
2024-02-26,0.987877072485331,0.006381087426841259,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,5.8815942338696914e-08
2024-02-27,0.9878770723653683,-1.214348495537365e-10,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-02-28,0.9960771310877797,0.008266426113247871,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09
2024-02-29,0.9915157812659741,-0.00458983104750514,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,0.20000000298023224
2024-03-04,1.013004472994552,0.02144105544090271,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.136315302436742e-08
2024-03-05,1.019775191760724,0.006661561921238899,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408
2024-03-06,1.02231379693119,0.002486283890902996,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408
2024-03-07,1.0354594690246768,0.012776772972941398,2.052895409221378e-09,2.052895409221378e-09,2.052895409221378e-09,2.052895409221378e-09,1.732512373564532e-07,2.052895409221378e-09,2.052895409221378e-09,2.052895409221378e-09,0.995993435382843,2.052895409221378e-09,2.052895409221378e-09,2.70348373305751e-05,2.052895409221378e-09,0.003979342523962259
2024-03-08,1.068582040490661,0.03148731418848038,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-03-11,1.0621409777602457,-0.006045912392437458,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-03-12,1.0610063796255866,-0.001068788973800838,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408
2024-03-13,1.0534032320958842,-0.007191776142269373,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999998807907104,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,7.991247485961139e-08
2024-03-14,1.0912692596362419,0.035315380853414534,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-03-15,1.0851841233817274,-0.005591805602610111,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-03-18,1.0851440988387748,-3.6883400904480355e-05,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-03-19,1.0627480417635644,-0.020854742521047593,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-03-20,1.0632160026277715,0.0004402340415865183,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,4.6024712929693123e-08
2024-03-21,1.08953892616374,0.024456323546171187,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-03-22,1.0935113169548576,0.0036393071465194225,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,1.4006973003688472e-07,0.999998152256012,1.4006973003688472e-07,1.4006973003688472e-07
2024-03-25,1.0781136713871375,-0.01418099689334631,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-03-26,1.0797751988075783,0.0015399567343294621,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.9130631301322865e-08
2024-03-27,1.080887062240783,0.0010291877184063197,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408
2024-03-28,1.0941350926004276,0.012182123449444771,0.49976637959480286,0.0004672025388572365,1.030095342358095e-09,1.030095342358095e-09,1.030095342358095e-09,1.030095342358095e-09,1.030095342358095e-09,1.030095342358095e-09,1.030095342358095e-09,1.030095342358095e-09,1.030095342358095e-09,0.49976637959480286,1.030095342358095e-09,1.030095342358095e-09
2024-03-29,1.1065347636327068,0.011269116282463073,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.7748525255333334e-08
2024-04-01,1.126024477022667,0.017459969843880777,2.061152581944725e-09,2.061152581944725e-09,2.061152581944725e-09,2.061152581944725e-09,2.061152581944725e-09,2.061152581944725e-09,2.061152581944725e-09,2.061152581944725e-09,0.9999995231628418,2.061152581944725e-09,2.061152581944725e-09,2.061152581944725e-09,2.061152581944725e-09,4.3533540861062647e-07
2024-04-02,1.1219694578321826,-0.003607681965455413,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09
2024-04-03,1.1349193611493174,0.011476015417277812,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,3.4183487152006364e-09
2024-04-04,1.1431692681732684,0.00724286402463913,5.152241411288117e-10,0.24996882677078247,5.152241411288117e-10,5.152241411288117e-10,0.24996882677078247,5.152241411288117e-10,5.152241411288117e-10,3.79578892761856e-08,0.24996882677078247,5.152241411288117e-10,5.152241411288117e-10,5.152241411288117e-10,0.00012465953477658331,0.24996882677078247
2024-04-05,1.1322769137188968,-0.009573891696333886,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.2519389020203562e-08,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-04-08,1.1605436616622966,0.024657995879650115,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.125492765652325e-08
2024-04-09,1.1565743112970697,-0.003426113209873438,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
2024-04-11,1.1514936503303395,-0.0044025299578905105,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,1.0,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09
2024-04-12,1.1613523158067334,0.008525189597904681,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,0.3333333432674408,6.870511937151491e-10,6.870511937151491e-10,6.870511937151491e-10,4.73925654276286e-09,0.3333333432674408
2024-04-15,1.1574667982327498,-0.0033512930672615765,0.49999722838401794,1.0305710729241468e-09,1.0305710729241468e-09,1.0305710729241468e-09,4.8323627197532915e-06,1.0305710729241468e-09,1.0305710729241468e-09,1.0305710729241468e-09,4.98479323596257e-07,1.0305710729241468e-09,1.0305710729241468e-09,0.49999722838401794,1.0305710729241468e-09,1.9045842236664612e-07
2024-04-16,1.150043410011698,-0.006434133035689593,0.0833333358168602,1.7176279842878728e-10,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,1.7176279842878728e-10,0.0833333358168602,0.0833333358168602
2024-04-17,1.148181329733721,-0.0016204513451084494,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999999403953552,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,6.401557328672425e-08
2024-04-18,1.1481813317027634,1.7149228234814018e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,0.9999998211860657,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,2.06115324807854e-09,1.8273183854944364e-07
2024-04-19,1.1364836347001728,-0.010240275397896766,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,0.20000000298023224
2024-04-22,1.1505875849331346,0.012333790837228298,1.7176279842878728e-10,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,0.0833333358168602,1.7176279842878728e-10,0.0833333358168602,0.0833333358168602
2024-04-23,1.1198778887940335,-0.02705310380756855,2.0611519158109104e-09,2.0611519158109104e-09,2.0611519158109104e-09,2.0611519158109104e-09,2.0611519158109104e-09,2.0611519158109104e-09,2.0611519158109104e-09,2.0611519158109104e-09,0.9999992251396179,2.0611519158109104e-09,2.0611519158109104e-09,7.663442715966085e-07,2.0611519158109104e-09,2.0611519158109104e-09
2024-04-24,1.131671976785307,0.010476513130217791,0.006725232116878033,0.007834740914404392,0.006725232116878033,0.006725232116878033,0.006725232116878033,0.006725232116878033,0.006725232116878033,0.006725232116878033,0.9114624857902527,0.006725232116878033,0.006725232116878033,0.006725232116878033,0.006725232116878033,0.006725232116878033
2024-04-25,1.1273568628443311,-0.003820331209152937,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,0.9999998807907104,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,2.061153470123145e-09,7.024873838190615e-08
2024-04-26,1.1324349181409288,0.004494275876879692,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,4.122307217802046e-10,0.20000000298023224,4.122307217802046e-10,0.20000000298023224
2024-04-29,1.1438298524359778,0.010012042209506035,0.5,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,1.030576846083875e-09,0.5,1.030576846083875e-09,1.030576846083875e-09
